top,bottom,type,count
172.30.1.164,10.0.0.13,TCP-OTHER-IN,1
172.30.1.166,10.0.0.13,TCP-OTHER-IN,1
172.30.1.171,10.0.0.13,TCP-OTHER-IN,4
172.30.1.173,10.0.0.13,TCP-OTHER-IN,2
172.30.1.175,10.0.0.13,TCP-OTHER-IN,7
172.30.1.179,10.0.0.13,TCP-OTHER-IN,1
172.30.1.18,10.0.0.13,TCP-OTHER-IN,1
172.30.1.180,10.0.0.13,TCP-OTHER-IN,1
172.30.1.190,10.0.0.13,TCP-OTHER-IN,1
172.30.1.196,10.0.0.13,TCP-OTHER-IN,1
172.30.1.197,10.0.0.13,TCP-OTHER-IN,3
172.30.1.20,10.0.0.13,TCP-OTHER-IN,3
172.30.1.205,10.0.0.13,TCP-OTHER-IN,2
172.30.1.206,10.0.0.13,TCP-OTHER-IN,3
172.30.1.208,10.0.0.13,TCP-OTHER-IN,7
172.30.1.209,10.0.0.13,TCP-OTHER-IN,9
172.30.1.210,10.0.0.13,TCP-OTHER-IN,8
172.30.1.211,10.0.0.13,TCP-OTHER-IN,4
172.30.1.212,10.0.0.13,TCP-OTHER-IN,1
172.30.1.219,10.0.0.13,TCP-OTHER-IN,6
172.30.1.22,10.0.0.13,TCP-OTHER-IN,2
172.30.1.225,10.0.0.13,TCP-OTHER-IN,6
172.30.1.227,10.0.0.13,TCP-OTHER-IN,8
172.30.1.228,10.0.0.13,TCP-OTHER-IN,13
172.30.1.229,10.0.0.13,TCP-OTHER-IN,7
172.30.1.232,10.0.0.13,TCP-OTHER-IN,9
172.30.1.233,10.0.0.13,TCP-OTHER-IN,8
172.30.1.234,10.0.0.13,TCP-OTHER-IN,4
172.30.1.236,10.0.0.13,TCP-OTHER-IN,7
172.30.1.237,10.0.0.13,TCP-OTHER-IN,4
172.30.1.239,10.0.0.13,TCP-OTHER-IN,3
172.30.1.240,10.0.0.13,TCP-OTHER-IN,6
172.30.1.243,10.0.0.13,TCP-OTHER-IN,5
172.30.1.244,10.0.0.13,TCP-OTHER-IN,10
172.30.1.245,10.0.0.13,TCP-OTHER-IN,2
172.30.1.247,10.0.0.13,TCP-OTHER-IN,4
172.30.1.249,10.0.0.13,TCP-OTHER-IN,9
172.30.1.250,10.0.0.13,TCP-OTHER-IN,4
172.30.1.251,10.0.0.13,TCP-OTHER-IN,8
172.30.1.29,10.0.0.13,TCP-OTHER-IN,1
172.30.1.32,10.0.0.13,TCP-OTHER-IN,1
172.30.1.33,10.0.0.13,TCP-OTHER-IN,1
172.30.1.34,10.0.0.13,TCP-OTHER-IN,1
172.30.1.38,10.0.0.13,TCP-OTHER-IN,2
172.30.1.39,10.0.0.13,TCP-OTHER-IN,2
172.30.1.41,10.0.0.13,TCP-OTHER-IN,1
172.30.1.42,10.0.0.13,TCP-OTHER-IN,1
172.30.1.44,10.0.0.13,TCP-OTHER-IN,3
172.30.1.45,10.0.0.13,TCP-OTHER-IN,4
172.30.1.49,10.0.0.13,TCP-OTHER-IN,3
172.30.1.54,10.0.0.13,TCP-OTHER-IN,1
172.30.1.55,10.0.0.13,TCP-OTHER-IN,5
172.30.1.56,10.0.0.13,TCP-OTHER-IN,2
172.30.1.58,10.0.0.13,TCP-OTHER-IN,4
172.30.1.62,10.0.0.13,TCP-OTHER-IN,2
172.30.1.64,10.0.0.13,TCP-OTHER-IN,1
172.30.1.66,10.0.0.13,TCP-OTHER-IN,5
172.30.1.72,10.0.0.13,TCP-OTHER-IN,8
172.30.1.73,10.0.0.13,TCP-OTHER-IN,1
172.30.1.75,10.0.0.13,TCP-OTHER-IN,1
172.30.1.81,10.0.0.13,TCP-OTHER-IN,1
172.30.1.83,10.0.0.13,TCP-OTHER-IN,4
172.30.1.92,10.0.0.13,TCP-OTHER-IN,1
172.30.1.93,10.0.0.13,TCP-OTHER-IN,1
172.30.1.94,10.0.0.13,TCP-OTHER-IN,3
172.30.2.1,10.0.0.13,TCP-OTHER-IN,2
172.30.2.10,10.0.0.13,TCP-OTHER-IN,5
172.30.2.103,10.0.0.13,TCP-OTHER-IN,5
172.30.2.108,10.0.0.13,TCP-OTHER-IN,3
172.30.2.11,10.0.0.13,TCP-OTHER-IN,7
172.30.2.110,10.0.0.13,TCP-OTHER-IN,1
172.30.2.111,10.0.0.13,TCP-OTHER-IN,3
172.30.2.117,10.0.0.13,TCP-OTHER-IN,4
172.30.2.120,10.0.0.13,TCP-OTHER-IN,3
172.30.2.122,10.0.0.13,TCP-OTHER-IN,2
172.30.2.13,10.0.0.13,TCP-OTHER-IN,7
172.30.2.130,10.0.0.13,TCP-OTHER-IN,1
172.30.2.133,10.0.0.13,TCP-OTHER-IN,1
172.30.2.134,10.0.0.13,TCP-OTHER-IN,3
172.30.2.137,10.0.0.13,TCP-OTHER-IN,2
172.30.2.14,10.0.0.13,TCP-OTHER-IN,3
172.30.2.142,10.0.0.13,TCP-OTHER-IN,1
172.30.2.147,10.0.0.13,TCP-OTHER-IN,1
172.30.2.16,10.0.0.13,TCP-OTHER-IN,2
172.30.2.17,10.0.0.13,TCP-OTHER-IN,1
172.30.2.18,10.0.0.13,TCP-OTHER-IN,1
172.30.2.19,10.0.0.13,TCP-OTHER-IN,2
172.30.2.2,10.0.0.13,TCP-OTHER-IN,6
172.30.2.20,10.0.0.13,TCP-OTHER-IN,2
172.30.2.21,10.0.0.13,TCP-OTHER-IN,1
172.30.2.22,10.0.0.13,TCP-OTHER-IN,4
172.30.2.26,10.0.0.13,TCP-OTHER-IN,9
172.30.2.27,10.0.0.13,TCP-OTHER-IN,2
172.30.2.28,10.0.0.13,TCP-OTHER-IN,1
172.30.2.29,10.0.0.13,TCP-OTHER-IN,2
172.30.2.3,10.0.0.13,TCP-OTHER-IN,3
172.30.2.30,10.0.0.13,TCP-OTHER-IN,8
172.30.2.32,10.0.0.13,TCP-OTHER-IN,3
172.30.2.33,10.0.0.13,TCP-OTHER-IN,2
172.30.2.34,10.0.0.13,TCP-OTHER-IN,1
172.30.2.35,10.0.0.13,TCP-OTHER-IN,2
172.30.2.36,10.0.0.13,TCP-OTHER-IN,1
172.30.2.37,10.0.0.13,TCP-OTHER-IN,1
172.30.2.39,10.0.0.13,TCP-OTHER-IN,5
172.30.2.4,10.0.0.13,TCP-OTHER-IN,3
172.30.2.40,10.0.0.13,TCP-OTHER-IN,1
172.30.2.41,10.0.0.13,TCP-OTHER-IN,2
172.30.2.42,10.0.0.13,TCP-OTHER-IN,3
172.30.2.43,10.0.0.13,TCP-OTHER-IN,2
172.30.2.44,10.0.0.13,TCP-OTHER-IN,3
172.30.2.45,10.0.0.13,TCP-OTHER-IN,1
172.30.2.46,10.0.0.13,TCP-OTHER-IN,3
172.30.2.47,10.0.0.13,TCP-OTHER-IN,2
172.30.2.48,10.0.0.13,TCP-OTHER-IN,2
172.30.2.5,10.0.0.13,TCP-OTHER-IN,6
172.30.2.51,10.0.0.13,TCP-OTHER-IN,2
172.30.2.54,10.0.0.13,TCP-OTHER-IN,3
172.30.2.56,10.0.0.13,TCP-OTHER-IN,1
172.30.2.58,10.0.0.13,TCP-OTHER-IN,2
172.30.2.59,10.0.0.13,TCP-OTHER-IN,1
172.30.2.6,10.0.0.13,TCP-OTHER-IN,6
172.30.2.61,10.0.0.13,TCP-OTHER-IN,4
172.30.2.63,10.0.0.13,TCP-OTHER-IN,3
172.30.2.65,10.0.0.13,TCP-OTHER-IN,1
172.30.2.66,10.0.0.13,TCP-OTHER-IN,2
172.30.2.67,10.0.0.13,TCP-OTHER-IN,3
172.30.2.70,10.0.0.13,TCP-OTHER-IN,3
172.30.2.73,10.0.0.13,TCP-OTHER-IN,2
172.30.2.80,10.0.0.13,TCP-OTHER-IN,1
172.30.2.82,10.0.0.13,TCP-OTHER-IN,6
172.30.2.84,10.0.0.13,TCP-OTHER-IN,1
172.30.2.85,10.0.0.13,TCP-OTHER-IN,2
172.30.2.88,10.0.0.13,TCP-OTHER-IN,1
172.30.2.9,10.0.0.13,TCP-OTHER-IN,9
172.30.2.94,10.0.0.13,TCP-OTHER-IN,2
172.10.1.105,10.0.0.14,TCP-OTHER-IN,2
172.10.1.106,10.0.0.14,TCP-OTHER-IN,3
172.10.1.107,10.0.0.14,TCP-OTHER-IN,2
172.10.1.11,10.0.0.14,TCP-OTHER-IN,5
172.10.1.110,10.0.0.14,TCP-OTHER-IN,5
172.10.1.114,10.0.0.14,TCP-OTHER-IN,3
172.10.1.115,10.0.0.14,TCP-OTHER-IN,2
172.10.1.118,10.0.0.14,TCP-OTHER-IN,1
172.10.1.12,10.0.0.14,TCP-OTHER-IN,3
172.10.1.120,10.0.0.14,TCP-OTHER-IN,2
172.10.1.122,10.0.0.14,TCP-OTHER-IN,3
172.10.1.124,10.0.0.14,TCP-OTHER-IN,1
172.10.1.127,10.0.0.14,TCP-OTHER-IN,1
172.10.1.133,10.0.0.14,TCP-OTHER-IN,2
172.10.1.141,10.0.0.14,TCP-OTHER-IN,1
172.10.1.143,10.0.0.14,TCP-OTHER-IN,1
172.10.1.147,10.0.0.14,TCP-OTHER-IN,2
172.10.1.156,10.0.0.14,TCP-OTHER-IN,1
172.10.1.157,10.0.0.14,TCP-OTHER-IN,1
172.10.1.161,10.0.0.14,TCP-OTHER-IN,1
172.10.1.166,10.0.0.14,TCP-OTHER-IN,2
172.10.1.167,10.0.0.14,TCP-OTHER-IN,3
172.10.1.169,10.0.0.14,TCP-OTHER-IN,1
172.10.1.17,10.0.0.14,TCP-OTHER-IN,5
172.10.1.173,10.0.0.14,TCP-OTHER-IN,2
172.10.1.175,10.0.0.14,TCP-OTHER-IN,2
172.10.1.178,10.0.0.14,TCP-OTHER-IN,2
172.10.1.179,10.0.0.14,TCP-OTHER-IN,2
172.10.1.180,10.0.0.14,TCP-OTHER-IN,3
172.10.1.186,10.0.0.14,TCP-OTHER-IN,2
172.10.1.191,10.0.0.14,TCP-OTHER-IN,6
172.10.1.195,10.0.0.14,TCP-OTHER-IN,2
172.10.1.196,10.0.0.14,TCP-OTHER-IN,1
172.10.1.197,10.0.0.14,TCP-OTHER-IN,2
172.10.1.198,10.0.0.14,TCP-OTHER-IN,1
172.10.1.204,10.0.0.14,TCP-OTHER-IN,2
172.10.1.207,10.0.0.14,TCP-OTHER-IN,2
172.10.1.212,10.0.0.14,TCP-OTHER-IN,6
172.10.1.216,10.0.0.14,TCP-OTHER-IN,3
172.10.1.217,10.0.0.14,TCP-OTHER-IN,3
172.10.1.218,10.0.0.14,TCP-OTHER-IN,1
172.10.1.220,10.0.0.14,TCP-OTHER-IN,1
172.10.1.227,10.0.0.14,TCP-OTHER-IN,6
172.10.1.228,10.0.0.14,TCP-OTHER-IN,2
172.10.1.23,10.0.0.14,TCP-OTHER-IN,1
172.10.1.230,10.0.0.14,TCP-OTHER-IN,4
172.10.1.231,10.0.0.14,TCP-OTHER-IN,3
172.10.1.234,10.0.0.14,TCP-OTHER-IN,6
172.10.1.236,10.0.0.14,TCP-OTHER-IN,3
172.10.1.242,10.0.0.14,TCP-OTHER-IN,2
172.10.1.244,10.0.0.14,TCP-OTHER-IN,5
172.10.1.247,10.0.0.14,TCP-OTHER-IN,3
172.10.1.25,10.0.0.14,TCP-OTHER-IN,4
172.10.1.250,10.0.0.14,TCP-OTHER-IN,1
172.10.1.251,10.0.0.14,TCP-OTHER-IN,5
172.10.1.254,10.0.0.14,TCP-OTHER-IN,5
172.10.1.28,10.0.0.14,TCP-OTHER-IN,1
172.10.1.30,10.0.0.14,TCP-OTHER-IN,3
172.10.1.33,10.0.0.14,TCP-OTHER-IN,2
172.10.1.34,10.0.0.14,TCP-OTHER-IN,1
172.10.1.35,10.0.0.14,TCP-OTHER-IN,4
172.10.1.43,10.0.0.14,TCP-OTHER-IN,5
172.10.1.44,10.0.0.14,TCP-OTHER-IN,1
172.10.1.46,10.0.0.14,TCP-OTHER-IN,3
172.10.1.47,10.0.0.14,TCP-OTHER-IN,2
172.10.1.5,10.0.0.14,TCP-OTHER-IN,1
172.10.1.50,10.0.0.14,TCP-OTHER-IN,2
172.10.1.6,10.0.0.14,TCP-OTHER-IN,3
172.10.1.61,10.0.0.14,TCP-OTHER-IN,4
172.10.1.62,10.0.0.14,TCP-OTHER-IN,1
172.10.1.63,10.0.0.14,TCP-OTHER-IN,1
172.10.1.66,10.0.0.14,TCP-OTHER-IN,1
172.10.1.67,10.0.0.14,TCP-OTHER-IN,1
172.10.1.69,10.0.0.14,TCP-OTHER-IN,2
172.10.1.7,10.0.0.14,TCP-OTHER-IN,3
172.10.1.71,10.0.0.14,TCP-OTHER-IN,1
172.10.1.73,10.0.0.14,TCP-OTHER-IN,2
172.10.1.75,10.0.0.14,TCP-OTHER-IN,2
172.10.1.76,10.0.0.14,TCP-OTHER-IN,1
172.10.1.79,10.0.0.14,TCP-OTHER-IN,2
172.10.1.80,10.0.0.14,TCP-OTHER-IN,3
172.10.1.85,10.0.0.14,TCP-OTHER-IN,2
172.10.1.86,10.0.0.14,TCP-OTHER-IN,2
172.10.1.87,10.0.0.14,TCP-OTHER-IN,1
172.10.1.89,10.0.0.14,TCP-OTHER-IN,2
172.10.1.92,10.0.0.14,TCP-OTHER-IN,1
172.10.1.93,10.0.0.14,TCP-OTHER-IN,3
172.10.1.94,10.0.0.14,TCP-OTHER-IN,1
172.10.1.98,10.0.0.14,TCP-OTHER-IN,3
172.10.2.1,10.0.0.14,TCP-OTHER-IN,1
172.10.2.100,10.0.0.14,TCP-OTHER-IN,1
172.10.2.104,10.0.0.14,TCP-OTHER-IN,2
172.10.2.105,10.0.0.14,TCP-OTHER-IN,2
172.10.2.11,10.0.0.14,TCP-OTHER-IN,4
172.10.2.110,10.0.0.14,TCP-OTHER-IN,1
172.10.2.113,10.0.0.14,TCP-OTHER-IN,4
172.10.2.114,10.0.0.14,TCP-OTHER-IN,6
172.10.2.116,10.0.0.14,TCP-OTHER-IN,2
172.10.2.118,10.0.0.14,TCP-OTHER-IN,1
172.10.2.12,10.0.0.14,TCP-OTHER-IN,3
172.10.2.120,10.0.0.14,TCP-OTHER-IN,3
172.10.2.121,10.0.0.14,TCP-OTHER-IN,1
172.10.2.122,10.0.0.14,TCP-OTHER-IN,3
172.10.2.123,10.0.0.14,TCP-OTHER-IN,3
172.10.2.124,10.0.0.14,TCP-OTHER-IN,5
172.10.2.125,10.0.0.14,TCP-OTHER-IN,3
172.10.2.127,10.0.0.14,TCP-OTHER-IN,4
172.10.2.129,10.0.0.14,TCP-OTHER-IN,3
172.10.2.13,10.0.0.14,TCP-OTHER-IN,4
172.10.2.133,10.0.0.14,TCP-OTHER-IN,2
172.10.2.14,10.0.0.14,TCP-OTHER-IN,1
172.10.2.147,10.0.0.14,TCP-OTHER-IN,2
172.10.2.16,10.0.0.14,TCP-OTHER-IN,1
172.10.2.17,10.0.0.14,TCP-OTHER-IN,1
172.10.2.18,10.0.0.14,TCP-OTHER-IN,3
172.10.2.19,10.0.0.14,TCP-OTHER-IN,4
172.10.2.2,10.0.0.14,TCP-OTHER-IN,2
172.10.2.20,10.0.0.14,TCP-OTHER-IN,1
172.10.2.22,10.0.0.14,TCP-OTHER-IN,2
172.10.2.23,10.0.0.14,TCP-OTHER-IN,1
172.10.2.24,10.0.0.14,TCP-OTHER-IN,1
172.10.2.25,10.0.0.14,TCP-OTHER-IN,3
172.10.2.27,10.0.0.14,TCP-OTHER-IN,1
172.10.2.28,10.0.0.14,TCP-OTHER-IN,1
172.10.2.29,10.0.0.14,TCP-OTHER-IN,1
172.10.2.30,10.0.0.14,TCP-OTHER-IN,1
172.10.2.31,10.0.0.14,TCP-OTHER-IN,2
172.10.2.32,10.0.0.14,TCP-OTHER-IN,2
172.10.2.36,10.0.0.14,TCP-OTHER-IN,1
172.10.2.37,10.0.0.14,TCP-OTHER-IN,1
172.10.2.38,10.0.0.14,TCP-OTHER-IN,4
172.10.2.4,10.0.0.14,TCP-OTHER-IN,5
172.10.2.41,10.0.0.14,TCP-OTHER-IN,4
172.10.2.42,10.0.0.14,TCP-OTHER-IN,3
172.10.2.45,10.0.0.14,TCP-OTHER-IN,1
172.10.2.46,10.0.0.14,TCP-OTHER-IN,3
172.10.2.48,10.0.0.14,TCP-OTHER-IN,3
172.10.2.49,10.0.0.14,TCP-OTHER-IN,4
172.10.2.5,10.0.0.14,TCP-OTHER-IN,5
172.10.2.56,10.0.0.14,TCP-OTHER-IN,1
172.10.2.6,10.0.0.14,TCP-OTHER-IN,1
172.10.2.60,10.0.0.14,TCP-OTHER-IN,1
172.10.2.65,10.0.0.14,TCP-OTHER-IN,2
172.10.2.68,10.0.0.14,TCP-OTHER-IN,1
172.10.2.69,10.0.0.14,TCP-OTHER-IN,3
172.10.2.7,10.0.0.14,TCP-OTHER-IN,5
172.10.2.70,10.0.0.14,TCP-OTHER-IN,4
172.10.2.73,10.0.0.14,TCP-OTHER-IN,1
172.10.2.74,10.0.0.14,TCP-OTHER-IN,2
172.10.2.76,10.0.0.14,TCP-OTHER-IN,1
172.10.2.78,10.0.0.14,TCP-OTHER-IN,1
172.10.2.79,10.0.0.14,TCP-OTHER-IN,2
172.10.2.8,10.0.0.14,TCP-OTHER-IN,1
172.10.2.80,10.0.0.14,TCP-OTHER-IN,2
172.10.2.84,10.0.0.14,TCP-OTHER-IN,1
172.10.2.85,10.0.0.14,TCP-OTHER-IN,3
172.10.2.86,10.0.0.14,TCP-OTHER-IN,2
172.10.2.88,10.0.0.14,TCP-OTHER-IN,3
172.10.2.9,10.0.0.14,TCP-OTHER-IN,3
172.20.1.102,10.0.0.14,TCP-OTHER-IN,2
172.20.1.103,10.0.0.14,TCP-OTHER-IN,3
172.20.1.105,10.0.0.14,TCP-OTHER-IN,2
172.20.1.106,10.0.0.14,TCP-OTHER-IN,1
172.20.1.107,10.0.0.14,TCP-OTHER-IN,3
172.20.1.108,10.0.0.14,TCP-OTHER-IN,3
172.20.1.11,10.0.0.14,TCP-OTHER-IN,2
172.20.1.110,10.0.0.14,TCP-OTHER-IN,1
172.20.1.113,10.0.0.14,TCP-OTHER-IN,1
172.20.1.116,10.0.0.14,TCP-OTHER-IN,2
172.20.1.117,10.0.0.14,TCP-OTHER-IN,2
172.20.1.119,10.0.0.14,TCP-OTHER-IN,1
172.20.1.121,10.0.0.14,TCP-OTHER-IN,2
172.20.1.122,10.0.0.14,TCP-OTHER-IN,1
172.20.1.123,10.0.0.14,TCP-OTHER-IN,5
172.20.1.124,10.0.0.14,TCP-OTHER-IN,1
172.20.1.125,10.0.0.14,TCP-OTHER-IN,1
172.20.1.126,10.0.0.14,TCP-OTHER-IN,1
172.20.1.127,10.0.0.14,TCP-OTHER-IN,4
172.20.1.129,10.0.0.14,TCP-OTHER-IN,1
172.20.1.13,10.0.0.14,TCP-OTHER-IN,4
172.20.1.131,10.0.0.14,TCP-OTHER-IN,2
172.20.1.132,10.0.0.14,TCP-OTHER-IN,2
172.20.1.134,10.0.0.14,TCP-OTHER-IN,2
172.20.1.136,10.0.0.14,TCP-OTHER-IN,4
172.20.1.137,10.0.0.14,TCP-OTHER-IN,3
172.20.1.138,10.0.0.14,TCP-OTHER-IN,2
172.20.1.139,10.0.0.14,TCP-OTHER-IN,1
172.20.1.14,10.0.0.14,TCP-OTHER-IN,1
172.20.1.140,10.0.0.14,TCP-OTHER-IN,2
172.20.1.141,10.0.0.14,TCP-OTHER-IN,5
172.20.1.142,10.0.0.14,TCP-OTHER-IN,1
172.20.1.143,10.0.0.14,TCP-OTHER-IN,2
172.20.1.144,10.0.0.14,TCP-OTHER-IN,3
172.20.1.145,10.0.0.14,TCP-OTHER-IN,4
172.20.1.146,10.0.0.14,TCP-OTHER-IN,1
172.20.1.147,10.0.0.14,TCP-OTHER-IN,2
172.20.1.148,10.0.0.14,TCP-OTHER-IN,4
172.20.1.149,10.0.0.14,TCP-OTHER-IN,1
172.20.1.15,10.0.0.14,TCP-OTHER-IN,1
172.20.1.150,10.0.0.14,TCP-OTHER-IN,1
172.20.1.152,10.0.0.14,TCP-OTHER-IN,2
172.20.1.153,10.0.0.14,TCP-OTHER-IN,4
172.20.1.154,10.0.0.14,TCP-OTHER-IN,1
172.20.1.156,10.0.0.14,TCP-OTHER-IN,1
172.20.1.157,10.0.0.14,TCP-OTHER-IN,3
172.20.1.158,10.0.0.14,TCP-OTHER-IN,2
172.20.1.159,10.0.0.14,TCP-OTHER-IN,1
172.20.1.16,10.0.0.14,TCP-OTHER-IN,1
172.20.1.161,10.0.0.14,TCP-OTHER-IN,1
172.20.1.164,10.0.0.14,TCP-OTHER-IN,2
172.20.1.166,10.0.0.14,TCP-OTHER-IN,1
172.20.1.167,10.0.0.14,TCP-OTHER-IN,3
172.20.1.168,10.0.0.14,TCP-OTHER-IN,4
172.20.1.169,10.0.0.14,TCP-OTHER-IN,2
172.20.1.170,10.0.0.14,TCP-OTHER-IN,4
172.20.1.171,10.0.0.14,TCP-OTHER-IN,3
172.20.1.172,10.0.0.14,TCP-OTHER-IN,1
172.20.1.173,10.0.0.14,TCP-OTHER-IN,4
172.20.1.176,10.0.0.14,TCP-OTHER-IN,2
172.20.1.178,10.0.0.14,TCP-OTHER-IN,2
172.20.1.179,10.0.0.14,TCP-OTHER-IN,3
172.20.1.180,10.0.0.14,TCP-OTHER-IN,3
172.20.1.181,10.0.0.14,TCP-OTHER-IN,2
172.20.1.182,10.0.0.14,TCP-OTHER-IN,2
172.20.1.183,10.0.0.14,TCP-OTHER-IN,1
172.20.1.185,10.0.0.14,TCP-OTHER-IN,2
172.20.1.186,10.0.0.14,TCP-OTHER-IN,4
172.20.1.188,10.0.0.14,TCP-OTHER-IN,1
172.20.1.189,10.0.0.14,TCP-OTHER-IN,1
172.20.1.19,10.0.0.14,TCP-OTHER-IN,1
172.20.1.190,10.0.0.14,TCP-OTHER-IN,1
172.20.1.191,10.0.0.14,TCP-OTHER-IN,3
172.20.1.192,10.0.0.14,TCP-OTHER-IN,3
172.20.1.193,10.0.0.14,TCP-OTHER-IN,3
172.20.1.194,10.0.0.14,TCP-OTHER-IN,1
172.20.1.196,10.0.0.14,TCP-OTHER-IN,2
172.20.1.197,10.0.0.14,TCP-OTHER-IN,2
172.20.1.198,10.0.0.14,TCP-OTHER-IN,1
172.20.1.200,10.0.0.14,TCP-OTHER-IN,1
172.20.1.201,10.0.0.14,TCP-OTHER-IN,3
172.20.1.203,10.0.0.14,TCP-OTHER-IN,4
172.20.1.205,10.0.0.14,TCP-OTHER-IN,8
172.20.1.207,10.0.0.14,TCP-OTHER-IN,3
172.20.1.208,10.0.0.14,TCP-OTHER-IN,3
172.20.1.209,10.0.0.14,TCP-OTHER-IN,4
172.20.1.21,10.0.0.14,TCP-OTHER-IN,5
172.20.1.22,10.0.0.14,TCP-OTHER-IN,4
172.20.1.220,10.0.0.14,TCP-OTHER-IN,5
172.20.1.226,10.0.0.14,TCP-OTHER-IN,5
172.20.1.230,10.0.0.14,TCP-OTHER-IN,3
172.20.1.234,10.0.0.14,TCP-OTHER-IN,8
172.20.1.235,10.0.0.14,TCP-OTHER-IN,10
172.20.1.238,10.0.0.14,TCP-OTHER-IN,3
172.20.1.242,10.0.0.14,TCP-OTHER-IN,5
172.20.1.245,10.0.0.14,TCP-OTHER-IN,1
172.20.1.248,10.0.0.14,TCP-OTHER-IN,9
172.20.1.249,10.0.0.14,TCP-OTHER-IN,5
172.20.1.251,10.0.0.14,TCP-OTHER-IN,5
172.20.1.252,10.0.0.14,TCP-OTHER-IN,8
172.20.1.253,10.0.0.14,TCP-OTHER-IN,5
172.20.1.254,10.0.0.14,TCP-OTHER-IN,7
172.20.1.27,10.0.0.14,TCP-OTHER-IN,1
172.20.1.3,10.0.0.14,TCP-OTHER-IN,2
172.20.1.33,10.0.0.14,TCP-OTHER-IN,3
172.20.1.34,10.0.0.14,TCP-OTHER-IN,1
172.20.1.40,10.0.0.14,TCP-OTHER-IN,1
172.20.1.41,10.0.0.14,TCP-OTHER-IN,4
172.20.1.43,10.0.0.14,TCP-OTHER-IN,2
172.20.1.47,10.0.0.14,TCP-OTHER-IN,7
172.20.1.48,10.0.0.14,TCP-OTHER-IN,2
172.20.1.51,10.0.0.14,TCP-OTHER-IN,2
172.20.1.55,10.0.0.14,TCP-OTHER-IN,2
172.20.1.59,10.0.0.14,TCP-OTHER-IN,2
172.20.1.6,10.0.0.14,TCP-OTHER-IN,1
172.20.1.60,10.0.0.14,TCP-OTHER-IN,5
172.20.1.63,10.0.0.14,TCP-OTHER-IN,1
172.20.1.64,10.0.0.14,TCP-OTHER-IN,1
172.20.1.67,10.0.0.14,TCP-OTHER-IN,4
172.20.1.71,10.0.0.14,TCP-OTHER-IN,2
172.20.1.72,10.0.0.14,TCP-OTHER-IN,4
172.20.1.76,10.0.0.14,TCP-OTHER-IN,1
172.20.1.78,10.0.0.14,TCP-OTHER-IN,5
172.20.1.8,10.0.0.14,TCP-OTHER-IN,2
172.20.1.87,10.0.0.14,TCP-OTHER-IN,2
172.20.1.91,10.0.0.14,TCP-OTHER-IN,1
172.20.1.93,10.0.0.14,TCP-OTHER-IN,3
172.20.1.94,10.0.0.14,TCP-OTHER-IN,3
172.20.2.1,10.0.0.14,TCP-OTHER-IN,1
172.20.2.10,10.0.0.14,TCP-OTHER-IN,5
172.20.2.100,10.0.0.14,TCP-OTHER-IN,2
172.20.2.101,10.0.0.14,TCP-OTHER-IN,7
172.20.2.102,10.0.0.14,TCP-OTHER-IN,1
172.20.2.104,10.0.0.14,TCP-OTHER-IN,1
172.20.2.107,10.0.0.14,TCP-OTHER-IN,3
172.20.2.11,10.0.0.14,TCP-OTHER-IN,3
172.20.2.111,10.0.0.14,TCP-OTHER-IN,5
172.20.2.116,10.0.0.14,TCP-OTHER-IN,1
172.20.2.117,10.0.0.14,TCP-OTHER-IN,2
172.20.2.118,10.0.0.14,TCP-OTHER-IN,5
172.20.2.122,10.0.0.14,TCP-OTHER-IN,1
172.20.2.123,10.0.0.14,TCP-OTHER-IN,4
172.20.2.126,10.0.0.14,TCP-OTHER-IN,2
172.20.2.128,10.0.0.14,TCP-OTHER-IN,5
172.20.2.129,10.0.0.14,TCP-OTHER-IN,4
172.20.2.13,10.0.0.14,TCP-OTHER-IN,1
172.20.2.131,10.0.0.14,TCP-OTHER-IN,1
172.20.2.132,10.0.0.14,TCP-OTHER-IN,1
172.20.2.134,10.0.0.14,TCP-OTHER-IN,2
172.20.2.136,10.0.0.14,TCP-OTHER-IN,2
172.20.2.14,10.0.0.14,TCP-OTHER-IN,4
172.20.2.140,10.0.0.14,TCP-OTHER-IN,2
172.20.2.144,10.0.0.14,TCP-OTHER-IN,1
172.20.2.145,10.0.0.14,TCP-OTHER-IN,2
172.20.2.16,10.0.0.14,TCP-OTHER-IN,3
172.20.2.17,10.0.0.14,TCP-OTHER-IN,4
172.20.2.18,10.0.0.14,TCP-OTHER-IN,4
172.20.2.19,10.0.0.14,TCP-OTHER-IN,2
172.20.2.2,10.0.0.14,TCP-OTHER-IN,1
172.20.2.20,10.0.0.14,TCP-OTHER-IN,3
172.20.2.21,10.0.0.14,TCP-OTHER-IN,2
172.20.2.22,10.0.0.14,TCP-OTHER-IN,2
172.20.2.23,10.0.0.14,TCP-OTHER-IN,3
172.20.2.24,10.0.0.14,TCP-OTHER-IN,4
172.20.2.25,10.0.0.14,TCP-OTHER-IN,5
172.20.2.27,10.0.0.14,TCP-OTHER-IN,6
172.20.2.28,10.0.0.14,TCP-OTHER-IN,3
172.20.2.29,10.0.0.14,TCP-OTHER-IN,3
172.20.2.3,10.0.0.14,TCP-OTHER-IN,3
172.20.2.30,10.0.0.14,TCP-OTHER-IN,4
172.20.2.31,10.0.0.14,TCP-OTHER-IN,2
172.20.2.32,10.0.0.14,TCP-OTHER-IN,6
